sex,dose,type_vax,month,Ageband,B_COAGDIS_AESI_b,B_DIC_AESI_b,B_HAEMOPHAGOLYNPHOHISTIO_AESI_b,B_ITP_AESI_b,B_TTS_AESI_b,C_ARRH_AESI_b,C_CAD_AESI_b,C_MYOCARD_AESI_b,C_PERICARD_AESI_b,D_LIVERACUTE_AESI_b,D_PANCRACUTE_AESI_b,E_DM1_AESI_b,E_THYROIDAUTOIMM_AESI_b,E_THYROIDSUBACUTE_AESI_b,G_KIACUTE_AESI_b,Im_KAWASAKI_AESI_b,M_RHABDOMYOLISIS_AESI_b,N_ADEM_AESI_b,N_BELLP_AESI_b,N_CONVULGEN_AESI_b,N_CVST_AESI_b,N_GBS_AESI_b,N_HEARINGLOSS_AESI_b,N_MENINGOENC_AESI_b,N_MYELITISTRANSV_AESI_b,N_NARCOLEPSY_AESI_b,N_STROKEHEMO_AESI_b,O_DEATHSUDDEN_AESI_b,O_MIS_AESI_b,R_ARDS_AESI_b,Sk_ERYTHMULTI_AESI_b,Sk_SCAR_AESI_b,SO_ANOSMIAAGEUSIA_AESI_b,V_CHILBLAIN_AESI_b,V_MICROANGIO_AESI_b,V_THROMBOSISARTERIALALGOR_AESI_b,V_VASCULITISSINGLEORG_AESI_b,V_VTEALGORITHM_AESI_b,C_VALVULAR_COV_b,D_DIVERTICULITIS_AESI_b,D_GALLSTONES_COV_b,D_LIVERCIRRHOSIS_COV_b,E_GOUT_COV_b,G_UTI_COV_b,I_CLOSTRIDIUMD_COV_b,I_INFLUENZA_COV_b,Im_SJOGRENS_COV_b,M_FRACTURES_COV_b,M_OSTEOARTHRITIS_COV_b,M_OSTEOMYELITIS_COV_b,M_REACTIVEARTHRITIS_COV_b,Ment_ORGPSYCHOSIS_COV_b,N_TRIGEMINALNEURALGIA_COV_b,SO_CONJUNCTIVITIS_COV_b,SO_OTITISEXT_COV_b,V_RENOVASCULAR_COV_b,Im_ANAPHYLAXIS_AESI_b,year,IR_B_COAGDIS_AESI,lb_B_COAGDIS_AESI,ub_B_COAGDIS_AESI,IR_B_DIC_AESI,lb_B_DIC_AESI,ub_B_DIC_AESI,IR_B_HAEMOPHAGOLYNPHOHISTIO_AESI,lb_B_HAEMOPHAGOLYNPHOHISTIO_AESI,ub_B_HAEMOPHAGOLYNPHOHISTIO_AESI,IR_B_ITP_AESI,lb_B_ITP_AESI,ub_B_ITP_AESI,IR_B_TTS_AESI,lb_B_TTS_AESI,ub_B_TTS_AESI,IR_C_ARRH_AESI,lb_C_ARRH_AESI,ub_C_ARRH_AESI,IR_C_CAD_AESI,lb_C_CAD_AESI,ub_C_CAD_AESI,IR_C_MYOCARD_AESI,lb_C_MYOCARD_AESI,ub_C_MYOCARD_AESI,IR_C_PERICARD_AESI,lb_C_PERICARD_AESI,ub_C_PERICARD_AESI,IR_D_LIVERACUTE_AESI,lb_D_LIVERACUTE_AESI,ub_D_LIVERACUTE_AESI,IR_D_PANCRACUTE_AESI,lb_D_PANCRACUTE_AESI,ub_D_PANCRACUTE_AESI,IR_E_DM1_AESI,lb_E_DM1_AESI,ub_E_DM1_AESI,IR_E_THYROIDAUTOIMM_AESI,lb_E_THYROIDAUTOIMM_AESI,ub_E_THYROIDAUTOIMM_AESI,IR_E_THYROIDSUBACUTE_AESI,lb_E_THYROIDSUBACUTE_AESI,ub_E_THYROIDSUBACUTE_AESI,IR_G_KIACUTE_AESI,lb_G_KIACUTE_AESI,ub_G_KIACUTE_AESI,IR_Im_ANAPHYLAXIS_AESI,lb_Im_ANAPHYLAXIS_AESI,ub_Im_ANAPHYLAXIS_AESI,IR_Im_KAWASAKI_AESI,lb_Im_KAWASAKI_AESI,ub_Im_KAWASAKI_AESI,IR_M_RHABDOMYOLISIS_AESI,lb_M_RHABDOMYOLISIS_AESI,ub_M_RHABDOMYOLISIS_AESI,IR_N_ADEM_AESI,lb_N_ADEM_AESI,ub_N_ADEM_AESI,IR_N_BELLP_AESI,lb_N_BELLP_AESI,ub_N_BELLP_AESI,IR_N_CONVULGEN_AESI,lb_N_CONVULGEN_AESI,ub_N_CONVULGEN_AESI,IR_N_CVST_AESI,lb_N_CVST_AESI,ub_N_CVST_AESI,IR_N_GBS_AESI,lb_N_GBS_AESI,ub_N_GBS_AESI,IR_N_HEARINGLOSS_AESI,lb_N_HEARINGLOSS_AESI,ub_N_HEARINGLOSS_AESI,IR_N_MENINGOENC_AESI,lb_N_MENINGOENC_AESI,ub_N_MENINGOENC_AESI,IR_N_MYELITISTRANSV_AESI,lb_N_MYELITISTRANSV_AESI,ub_N_MYELITISTRANSV_AESI,IR_N_NARCOLEPSY_AESI,lb_N_NARCOLEPSY_AESI,ub_N_NARCOLEPSY_AESI,IR_N_STROKEHEMO_AESI,lb_N_STROKEHEMO_AESI,ub_N_STROKEHEMO_AESI,IR_O_DEATHSUDDEN_AESI,lb_O_DEATHSUDDEN_AESI,ub_O_DEATHSUDDEN_AESI,IR_O_MIS_AESI,lb_O_MIS_AESI,ub_O_MIS_AESI,IR_R_ARDS_AESI,lb_R_ARDS_AESI,ub_R_ARDS_AESI,IR_Sk_ERYTHMULTI_AESI,lb_Sk_ERYTHMULTI_AESI,ub_Sk_ERYTHMULTI_AESI,IR_Sk_SCAR_AESI,lb_Sk_SCAR_AESI,ub_Sk_SCAR_AESI,IR_SO_ANOSMIAAGEUSIA_AESI,lb_SO_ANOSMIAAGEUSIA_AESI,ub_SO_ANOSMIAAGEUSIA_AESI,IR_V_CHILBLAIN_AESI,lb_V_CHILBLAIN_AESI,ub_V_CHILBLAIN_AESI,IR_V_MICROANGIO_AESI,lb_V_MICROANGIO_AESI,ub_V_MICROANGIO_AESI,IR_V_THROMBOSISARTERIALALGOR_AESI,lb_V_THROMBOSISARTERIALALGOR_AESI,ub_V_THROMBOSISARTERIALALGOR_AESI,IR_V_VASCULITISSINGLEORG_AESI,lb_V_VASCULITISSINGLEORG_AESI,ub_V_VASCULITISSINGLEORG_AESI,IR_V_VTEALGORITHM_AESI,lb_V_VTEALGORITHM_AESI,ub_V_VTEALGORITHM_AESI,IR_C_VALVULAR_COV,lb_C_VALVULAR_COV,ub_C_VALVULAR_COV,IR_D_DIVERTICULITIS_AESI,lb_D_DIVERTICULITIS_AESI,ub_D_DIVERTICULITIS_AESI,IR_D_GALLSTONES_COV,lb_D_GALLSTONES_COV,ub_D_GALLSTONES_COV,IR_D_LIVERCIRRHOSIS_COV,lb_D_LIVERCIRRHOSIS_COV,ub_D_LIVERCIRRHOSIS_COV,IR_E_GOUT_COV,lb_E_GOUT_COV,ub_E_GOUT_COV,IR_G_UTI_COV,lb_G_UTI_COV,ub_G_UTI_COV,IR_I_CLOSTRIDIUMD_COV,lb_I_CLOSTRIDIUMD_COV,ub_I_CLOSTRIDIUMD_COV,IR_I_INFLUENZA_COV,lb_I_INFLUENZA_COV,ub_I_INFLUENZA_COV,IR_Im_SJOGRENS_COV,lb_Im_SJOGRENS_COV,ub_Im_SJOGRENS_COV,IR_M_FRACTURES_COV,lb_M_FRACTURES_COV,ub_M_FRACTURES_COV,IR_M_OSTEOARTHRITIS_COV,lb_M_OSTEOARTHRITIS_COV,ub_M_OSTEOARTHRITIS_COV,IR_M_OSTEOMYELITIS_COV,lb_M_OSTEOMYELITIS_COV,ub_M_OSTEOMYELITIS_COV,IR_M_REACTIVEARTHRITIS_COV,lb_M_REACTIVEARTHRITIS_COV,ub_M_REACTIVEARTHRITIS_COV,IR_Ment_ORGPSYCHOSIS_COV,lb_Ment_ORGPSYCHOSIS_COV,ub_Ment_ORGPSYCHOSIS_COV,IR_N_TRIGEMINALNEURALGIA_COV,lb_N_TRIGEMINALNEURALGIA_COV,ub_N_TRIGEMINALNEURALGIA_COV,IR_SO_CONJUNCTIVITIS_COV,lb_SO_CONJUNCTIVITIS_COV,ub_SO_CONJUNCTIVITIS_COV,IR_SO_OTITISEXT_COV,lb_SO_OTITISEXT_COV,ub_SO_OTITISEXT_COV,IR_V_RENOVASCULAR_COV,lb_V_RENOVASCULAR_COV,ub_V_RENOVASCULAR_COV
M,0,,October,25-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,15037.05,380.71,83781.09,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,55106.88,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93,0,0,54416.93
M,0,,October,30-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34690.09,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34690.09,0,0,34415.41,0,0,34415.41,0,0,34690.09,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34690.09,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34969.2,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34415.41,0,0,34547.77,0,0,34415.41
M,0,,October,40-49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2020,5696.35,144.22,31738.03,0,0,20831.22,0,0,20831.22,0,0,20831.22,5668.94,143.53,31585.33,0,0,20931.54,5668.94,143.53,31585.33,0,0,20831.22,0,0,21032.83,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20931.54,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,5668.94,143.53,31585.33,0,0,20831.22,0,0,21554.36,0,0,20831.22,0,0,20831.22,5716.86,144.74,31852.29,0,0,20831.22,0,0,20831.22,0,0,20931.54,0,0,20831.22,0,0,20831.22,0,0,20831.22,5742.92,145.4,31997.53,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20831.22,0,0,20882.88,0,0,20831.22
M,0,,October,5-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42773.44,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42773.44,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42773.44,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59,0,0,42356.59
M,0,,October,50-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17945.7,0,0,17871.91,0,0,17945.7,0,0,17945.7,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,15363.85,3168.4,44899.7,0,0,17871.91,0,0,17871.91,0,0,18020.1,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17945.7,0,0,17871.91,0,0,18020.1,0,0,17945.7,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91,0,0,17871.91
M,0,,October,60-69,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,6874.65,174.05,38303.08,0,0,24928.09,0,0,24928.09,0,0,24928.09,6874.65,174.05,38303.08,0,0,25364.52,0,0,25364.52,0,0,25071.89,0,0,24928.09,0,0,25071.89,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,25217.35,0,0,24928.09,0,0,27274.56,0,0,25071.89,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,25217.35,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,25071.89,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09
M,0,,October,70-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,32870.53,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32870.53,0,0,34433,0,0,32870.53,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32870.53,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32870.53,0,0,32380.76,0,0,36762.98,0,0,32623.81,0,0,32380.76,0,0,32870.53,0,0,32380.76,0,0,32870.53,0,0,32623.81,0,0,32380.76,8777.94,222.24,48907.54,0,0,32380.76,0,0,32623.81,0,0,33121.02,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76,0,0,32380.76
M,0,,October,80+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2020,0,0,39065.33,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,39065.33,0,0,42091.95,0,0,38375.48,0,0,38039.62,0,0,38375.48,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38375.48,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,39419.64,0,0,38039.62,12525.72,317.12,69788.85,0,0,38375.48,10344.1,261.89,57633.61,0,0,38375.48,0,0,38039.62,0,0,38039.62,0,0,39419.64,0,0,38039.62,0,0,38717.33,0,0,38039.62,21322.24,2582.22,77023.27,0,0,38375.48,0,0,38039.62,0,0,38039.62,0,0,38717.33,0,0,38039.62,0,0,38039.62,0,0,38039.62,0,0,38039.62
M,0,,November,0-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,107274.14,0,0,104771.63,0,0,109899.12,0,0,104771.63,0,0,107274.14,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63,0,0,104771.63
M,0,,November,12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,54994.42,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,52426.58,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66,0,0,51821.66
M,0,,November,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2020,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,52324.79,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,51133.33,0,0,50557.72,14113.21,357.32,78633.8,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,50557.72,0,0,51133.33,0,0,50557.72
M,0,,November,25-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,57432.36,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56707.21,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13
M,0,,November,30-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35958.45,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35958.45,0,0,35672.84,0,0,35672.84,0,0,35958.45,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35958.45,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,36248.67,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84,0,0,35672.84
M,0,,November,40-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,21588.9,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21485.62,0,0,21485.62,0,0,21485.62,0,0,21383.32,0,0,21588.9,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21485.62,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21485.62,0,0,21383.32,0,0,22120.56,0,0,21383.32,0,0,21383.32,0,0,21693.18,0,0,21383.32,0,0,21383.32,0,0,21485.62,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21798.47,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21383.32,0,0,21485.62,0,0,21383.32
M,0,,November,5-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,45152.92,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,45152.92,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,45152.92,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49,0,0,44703.49
